DateKey;YearMonth;FullDateAlternateKey;EnglishDayNameOfWeek;CalendarYear;ShortMonth;MonthNumberOfYear
20060514;200605;2006-05-14;Sunday;2006;May;5
20060515;200605;2006-05-15;Monday;2006;May;5
20060516;200605;2006-05-16;Tuesday;2006;May;5
20060517;200605;2006-05-17;Wednesday;2006;May;5
20060518;200605;2006-05-18;Thursday;2006;May;5
20060519;200605;2006-05-19;Friday;2006;May;5
20060520;200605;2006-05-20;Saturday;2006;May;5
20060521;200605;2006-05-21;Sunday;2006;May;5
20060522;200605;2006-05-22;Monday;2006;May;5
20060523;200605;2006-05-23;Tuesday;2006;May;5
20060524;200605;2006-05-24;Wednesday;2006;May;5
20060525;200605;2006-05-25;Thursday;2006;May;5
20060526;200605;2006-05-26;Friday;2006;May;5
20060527;200605;2006-05-27;Saturday;2006;May;5
20060528;200605;2006-05-28;Sunday;2006;May;5
20060529;200605;2006-05-29;Monday;2006;May;5
20060530;200605;2006-05-30;Tuesday;2006;May;5
20060531;200605;2006-05-31;Wednesday;2006;May;5
20060601;200606;2006-06-01;Thursday;2006;Jun;6
20060602;200606;2006-06-02;Friday;2006;Jun;6
20060603;200606;2006-06-03;Saturday;2006;Jun;6
20060604;200606;2006-06-04;Sunday;2006;Jun;6
20060605;200606;2006-06-05;Monday;2006;Jun;6
20060606;200606;2006-06-06;Tuesday;2006;Jun;6
20060607;200606;2006-06-07;Wednesday;2006;Jun;6
20060608;200606;2006-06-08;Thursday;2006;Jun;6
20060609;200606;2006-06-09;Friday;2006;Jun;6
20060610;200606;2006-06-10;Saturday;2006;Jun;6
20060611;200606;2006-06-11;Sunday;2006;Jun;6
20060612;200606;2006-06-12;Monday;2006;Jun;6
20060613;200606;2006-06-13;Tuesday;2006;Jun;6
20060614;200606;2006-06-14;Wednesday;2006;Jun;6
20060615;200606;2006-06-15;Thursday;2006;Jun;6
20060616;200606;2006-06-16;Friday;2006;Jun;6
20060617;200606;2006-06-17;Saturday;2006;Jun;6
20060618;200606;2006-06-18;Sunday;2006;Jun;6
20060619;200606;2006-06-19;Monday;2006;Jun;6
20060620;200606;2006-06-20;Tuesday;2006;Jun;6
20060621;200606;2006-06-21;Wednesday;2006;Jun;6
20060622;200606;2006-06-22;Thursday;2006;Jun;6
20060623;200606;2006-06-23;Friday;2006;Jun;6
20060624;200606;2006-06-24;Saturday;2006;Jun;6
20060625;200606;2006-06-25;Sunday;2006;Jun;6
20060626;200606;2006-06-26;Monday;2006;Jun;6
20060627;200606;2006-06-27;Tuesday;2006;Jun;6
20060628;200606;2006-06-28;Wednesday;2006;Jun;6
20060629;200606;2006-06-29;Thursday;2006;Jun;6
20060630;200606;2006-06-30;Friday;2006;Jun;6
20060701;200607;2006-07-01;Saturday;2006;Jul;7
20060702;200607;2006-07-02;Sunday;2006;Jul;7
20060703;200607;2006-07-03;Monday;2006;Jul;7
20060704;200607;2006-07-04;Tuesday;2006;Jul;7
20060705;200607;2006-07-05;Wednesday;2006;Jul;7
20060706;200607;2006-07-06;Thursday;2006;Jul;7
20060707;200607;2006-07-07;Friday;2006;Jul;7
20060708;200607;2006-07-08;Saturday;2006;Jul;7
20060709;200607;2006-07-09;Sunday;2006;Jul;7
20060710;200607;2006-07-10;Monday;2006;Jul;7
20060711;200607;2006-07-11;Tuesday;2006;Jul;7
20060712;200607;2006-07-12;Wednesday;2006;Jul;7
20060713;200607;2006-07-13;Thursday;2006;Jul;7
20060714;200607;2006-07-14;Friday;2006;Jul;7
20060715;200607;2006-07-15;Saturday;2006;Jul;7
20060716;200607;2006-07-16;Sunday;2006;Jul;7
20060717;200607;2006-07-17;Monday;2006;Jul;7
20060718;200607;2006-07-18;Tuesday;2006;Jul;7
20060719;200607;2006-07-19;Wednesday;2006;Jul;7
20060720;200607;2006-07-20;Thursday;2006;Jul;7
20060721;200607;2006-07-21;Friday;2006;Jul;7
20060722;200607;2006-07-22;Saturday;2006;Jul;7
20060723;200607;2006-07-23;Sunday;2006;Jul;7
20060724;200607;2006-07-24;Monday;2006;Jul;7
20060725;200607;2006-07-25;Tuesday;2006;Jul;7
20060726;200607;2006-07-26;Wednesday;2006;Jul;7
20060727;200607;2006-07-27;Thursday;2006;Jul;7
20060728;200607;2006-07-28;Friday;2006;Jul;7
20060729;200607;2006-07-29;Saturday;2006;Jul;7
20060730;200607;2006-07-30;Sunday;2006;Jul;7
20060731;200607;2006-07-31;Monday;2006;Jul;7
20060801;200608;2006-08-01;Tuesday;2006;Aug;8
20060802;200608;2006-08-02;Wednesday;2006;Aug;8
20060803;200608;2006-08-03;Thursday;2006;Aug;8
20060804;200608;2006-08-04;Friday;2006;Aug;8
20060805;200608;2006-08-05;Saturday;2006;Aug;8
20060806;200608;2006-08-06;Sunday;2006;Aug;8
20060807;200608;2006-08-07;Monday;2006;Aug;8
20060808;200608;2006-08-08;Tuesday;2006;Aug;8
20060809;200608;2006-08-09;Wednesday;2006;Aug;8
20060810;200608;2006-08-10;Thursday;2006;Aug;8
20060811;200608;2006-08-11;Friday;2006;Aug;8
20060812;200608;2006-08-12;Saturday;2006;Aug;8
20060813;200608;2006-08-13;Sunday;2006;Aug;8
20060814;200608;2006-08-14;Monday;2006;Aug;8
20060815;200608;2006-08-15;Tuesday;2006;Aug;8
20060816;200608;2006-08-16;Wednesday;2006;Aug;8
20060817;200608;2006-08-17;Thursday;2006;Aug;8
20060818;200608;2006-08-18;Friday;2006;Aug;8
20060819;200608;2006-08-19;Saturday;2006;Aug;8
20060820;200608;2006-08-20;Sunday;2006;Aug;8
20060821;200608;2006-08-21;Monday;2006;Aug;8
20060822;200608;2006-08-22;Tuesday;2006;Aug;8
20060823;200608;2006-08-23;Wednesday;2006;Aug;8
20060824;200608;2006-08-24;Thursday;2006;Aug;8
20060825;200608;2006-08-25;Friday;2006;Aug;8
20060826;200608;2006-08-26;Saturday;2006;Aug;8
20060827;200608;2006-08-27;Sunday;2006;Aug;8
20060828;200608;2006-08-28;Monday;2006;Aug;8
20060829;200608;2006-08-29;Tuesday;2006;Aug;8
20060830;200608;2006-08-30;Wednesday;2006;Aug;8
20060831;200608;2006-08-31;Thursday;2006;Aug;8
20060901;200609;2006-09-01;Friday;2006;Sep;9
20060902;200609;2006-09-02;Saturday;2006;Sep;9
20060903;200609;2006-09-03;Sunday;2006;Sep;9
20060904;200609;2006-09-04;Monday;2006;Sep;9
20060905;200609;2006-09-05;Tuesday;2006;Sep;9
20060906;200609;2006-09-06;Wednesday;2006;Sep;9
20060907;200609;2006-09-07;Thursday;2006;Sep;9
20060908;200609;2006-09-08;Friday;2006;Sep;9
20060909;200609;2006-09-09;Saturday;2006;Sep;9
20060910;200609;2006-09-10;Sunday;2006;Sep;9
20060911;200609;2006-09-11;Monday;2006;Sep;9
20060912;200609;2006-09-12;Tuesday;2006;Sep;9
20060913;200609;2006-09-13;Wednesday;2006;Sep;9
20060914;200609;2006-09-14;Thursday;2006;Sep;9
20060915;200609;2006-09-15;Friday;2006;Sep;9
20060916;200609;2006-09-16;Saturday;2006;Sep;9
20060917;200609;2006-09-17;Sunday;2006;Sep;9
20060918;200609;2006-09-18;Monday;2006;Sep;9
20060919;200609;2006-09-19;Tuesday;2006;Sep;9
20060920;200609;2006-09-20;Wednesday;2006;Sep;9
20060921;200609;2006-09-21;Thursday;2006;Sep;9
20060922;200609;2006-09-22;Friday;2006;Sep;9
20060923;200609;2006-09-23;Saturday;2006;Sep;9
20060924;200609;2006-09-24;Sunday;2006;Sep;9
20060925;200609;2006-09-25;Monday;2006;Sep;9
20060926;200609;2006-09-26;Tuesday;2006;Sep;9
20060927;200609;2006-09-27;Wednesday;2006;Sep;9
20060928;200609;2006-09-28;Thursday;2006;Sep;9
20060929;200609;2006-09-29;Friday;2006;Sep;9
20060930;200609;2006-09-30;Saturday;2006;Sep;9
20061001;200610;2006-10-01;Sunday;2006;Oct;10
20061002;200610;2006-10-02;Monday;2006;Oct;10
20061003;200610;2006-10-03;Tuesday;2006;Oct;10
20061004;200610;2006-10-04;Wednesday;2006;Oct;10
20061005;200610;2006-10-05;Thursday;2006;Oct;10
20061006;200610;2006-10-06;Friday;2006;Oct;10
20061007;200610;2006-10-07;Saturday;2006;Oct;10
20061008;200610;2006-10-08;Sunday;2006;Oct;10
20061009;200610;2006-10-09;Monday;2006;Oct;10
20061010;200610;2006-10-10;Tuesday;2006;Oct;10
20061011;200610;2006-10-11;Wednesday;2006;Oct;10
20061012;200610;2006-10-12;Thursday;2006;Oct;10
20061013;200610;2006-10-13;Friday;2006;Oct;10
20061014;200610;2006-10-14;Saturday;2006;Oct;10
20061015;200610;2006-10-15;Sunday;2006;Oct;10
20061016;200610;2006-10-16;Monday;2006;Oct;10
20061017;200610;2006-10-17;Tuesday;2006;Oct;10
20061018;200610;2006-10-18;Wednesday;2006;Oct;10
20061019;200610;2006-10-19;Thursday;2006;Oct;10
20061020;200610;2006-10-20;Friday;2006;Oct;10
20061021;200610;2006-10-21;Saturday;2006;Oct;10
20061022;200610;2006-10-22;Sunday;2006;Oct;10
20061023;200610;2006-10-23;Monday;2006;Oct;10
20061024;200610;2006-10-24;Tuesday;2006;Oct;10
20061025;200610;2006-10-25;Wednesday;2006;Oct;10
20061026;200610;2006-10-26;Thursday;2006;Oct;10
20061027;200610;2006-10-27;Friday;2006;Oct;10
20061028;200610;2006-10-28;Saturday;2006;Oct;10
20061029;200610;2006-10-29;Sunday;2006;Oct;10
20061030;200610;2006-10-30;Monday;2006;Oct;10
20061031;200610;2006-10-31;Tuesday;2006;Oct;10
20061101;200611;2006-11-01;Wednesday;2006;Nov;11
20061102;200611;2006-11-02;Thursday;2006;Nov;11
20061103;200611;2006-11-03;Friday;2006;Nov;11
20061104;200611;2006-11-04;Saturday;2006;Nov;11
20061105;200611;2006-11-05;Sunday;2006;Nov;11
20061106;200611;2006-11-06;Monday;2006;Nov;11
20061107;200611;2006-11-07;Tuesday;2006;Nov;11
20061108;200611;2006-11-08;Wednesday;2006;Nov;11
20061109;200611;2006-11-09;Thursday;2006;Nov;11
20061110;200611;2006-11-10;Friday;2006;Nov;11
20061111;200611;2006-11-11;Saturday;2006;Nov;11
20061112;200611;2006-11-12;Sunday;2006;Nov;11
20061113;200611;2006-11-13;Monday;2006;Nov;11
20061114;200611;2006-11-14;Tuesday;2006;Nov;11
20061115;200611;2006-11-15;Wednesday;2006;Nov;11
20061116;200611;2006-11-16;Thursday;2006;Nov;11
20061117;200611;2006-11-17;Friday;2006;Nov;11
20061118;200611;2006-11-18;Saturday;2006;Nov;11
20061119;200611;2006-11-19;Sunday;2006;Nov;11
20061120;200611;2006-11-20;Monday;2006;Nov;11
20061121;200611;2006-11-21;Tuesday;2006;Nov;11
20061122;200611;2006-11-22;Wednesday;2006;Nov;11
20061123;200611;2006-11-23;Thursday;2006;Nov;11
20061124;200611;2006-11-24;Friday;2006;Nov;11
20061125;200611;2006-11-25;Saturday;2006;Nov;11
20061126;200611;2006-11-26;Sunday;2006;Nov;11
20061127;200611;2006-11-27;Monday;2006;Nov;11
20061128;200611;2006-11-28;Tuesday;2006;Nov;11
20061129;200611;2006-11-29;Wednesday;2006;Nov;11
20061130;200611;2006-11-30;Thursday;2006;Nov;11
20061201;200612;2006-12-01;Friday;2006;Dec;12
20061202;200612;2006-12-02;Saturday;2006;Dec;12
20061203;200612;2006-12-03;Sunday;2006;Dec;12
20061204;200612;2006-12-04;Monday;2006;Dec;12
20061205;200612;2006-12-05;Tuesday;2006;Dec;12
20061206;200612;2006-12-06;Wednesday;2006;Dec;12
20061207;200612;2006-12-07;Thursday;2006;Dec;12
20061208;200612;2006-12-08;Friday;2006;Dec;12
20061209;200612;2006-12-09;Saturday;2006;Dec;12
20061210;200612;2006-12-10;Sunday;2006;Dec;12
20061211;200612;2006-12-11;Monday;2006;Dec;12
20061212;200612;2006-12-12;Tuesday;2006;Dec;12
20061213;200612;2006-12-13;Wednesday;2006;Dec;12
20061214;200612;2006-12-14;Thursday;2006;Dec;12
20061215;200612;2006-12-15;Friday;2006;Dec;12
20061216;200612;2006-12-16;Saturday;2006;Dec;12
20061217;200612;2006-12-17;Sunday;2006;Dec;12
20061218;200612;2006-12-18;Monday;2006;Dec;12
20061219;200612;2006-12-19;Tuesday;2006;Dec;12
20061220;200612;2006-12-20;Wednesday;2006;Dec;12
20061221;200612;2006-12-21;Thursday;2006;Dec;12
20061222;200612;2006-12-22;Friday;2006;Dec;12
20061223;200612;2006-12-23;Saturday;2006;Dec;12
20061224;200612;2006-12-24;Sunday;2006;Dec;12
20061225;200612;2006-12-25;Monday;2006;Dec;12
20061226;200612;2006-12-26;Tuesday;2006;Dec;12
20061227;200612;2006-12-27;Wednesday;2006;Dec;12
20061228;200612;2006-12-28;Thursday;2006;Dec;12
20061229;200612;2006-12-29;Friday;2006;Dec;12
20061230;200612;2006-12-30;Saturday;2006;Dec;12
20061231;200612;2006-12-31;Sunday;2006;Dec;12
20070101;200701;2007-01-01;Monday;2007;Jan;1
20070102;200701;2007-01-02;Tuesday;2007;Jan;1
20070103;200701;2007-01-03;Wednesday;2007;Jan;1
20070104;200701;2007-01-04;Thursday;2007;Jan;1
20070105;200701;2007-01-05;Friday;2007;Jan;1
20070106;200701;2007-01-06;Saturday;2007;Jan;1
20070107;200701;2007-01-07;Sunday;2007;Jan;1
20070108;200701;2007-01-08;Monday;2007;Jan;1
20070109;200701;2007-01-09;Tuesday;2007;Jan;1
20070110;200701;2007-01-10;Wednesday;2007;Jan;1
20070111;200701;2007-01-11;Thursday;2007;Jan;1
20070112;200701;2007-01-12;Friday;2007;Jan;1
20070113;200701;2007-01-13;Saturday;2007;Jan;1
20070114;200701;2007-01-14;Sunday;2007;Jan;1
20070115;200701;2007-01-15;Monday;2007;Jan;1
20070116;200701;2007-01-16;Tuesday;2007;Jan;1
20070117;200701;2007-01-17;Wednesday;2007;Jan;1
20070118;200701;2007-01-18;Thursday;2007;Jan;1
20070119;200701;2007-01-19;Friday;2007;Jan;1
20070120;200701;2007-01-20;Saturday;2007;Jan;1
20070121;200701;2007-01-21;Sunday;2007;Jan;1
20070122;200701;2007-01-22;Monday;2007;Jan;1
20070123;200701;2007-01-23;Tuesday;2007;Jan;1
20070124;200701;2007-01-24;Wednesday;2007;Jan;1
20070125;200701;2007-01-25;Thursday;2007;Jan;1
20070126;200701;2007-01-26;Friday;2007;Jan;1
20070127;200701;2007-01-27;Saturday;2007;Jan;1
20070128;200701;2007-01-28;Sunday;2007;Jan;1
20070129;200701;2007-01-29;Monday;2007;Jan;1
20070130;200701;2007-01-30;Tuesday;2007;Jan;1
20070131;200701;2007-01-31;Wednesday;2007;Jan;1
20070201;200702;2007-02-01;Thursday;2007;Feb;2
20070202;200702;2007-02-02;Friday;2007;Feb;2
20070203;200702;2007-02-03;Saturday;2007;Feb;2
20070204;200702;2007-02-04;Sunday;2007;Feb;2
20070205;200702;2007-02-05;Monday;2007;Feb;2
20070206;200702;2007-02-06;Tuesday;2007;Feb;2
20070207;200702;2007-02-07;Wednesday;2007;Feb;2
20070208;200702;2007-02-08;Thursday;2007;Feb;2
20070209;200702;2007-02-09;Friday;2007;Feb;2
20070210;200702;2007-02-10;Saturday;2007;Feb;2
20070211;200702;2007-02-11;Sunday;2007;Feb;2
20070212;200702;2007-02-12;Monday;2007;Feb;2
20070213;200702;2007-02-13;Tuesday;2007;Feb;2
20070214;200702;2007-02-14;Wednesday;2007;Feb;2
20070215;200702;2007-02-15;Thursday;2007;Feb;2
20070216;200702;2007-02-16;Friday;2007;Feb;2
20070217;200702;2007-02-17;Saturday;2007;Feb;2
20070218;200702;2007-02-18;Sunday;2007;Feb;2
20070219;200702;2007-02-19;Monday;2007;Feb;2
20070220;200702;2007-02-20;Tuesday;2007;Feb;2
20070221;200702;2007-02-21;Wednesday;2007;Feb;2
20070222;200702;2007-02-22;Thursday;2007;Feb;2
20070223;200702;2007-02-23;Friday;2007;Feb;2
20070224;200702;2007-02-24;Saturday;2007;Feb;2
20070225;200702;2007-02-25;Sunday;2007;Feb;2
20070226;200702;2007-02-26;Monday;2007;Feb;2
20070227;200702;2007-02-27;Tuesday;2007;Feb;2
20070228;200702;2007-02-28;Wednesday;2007;Feb;2
20070301;200703;2007-03-01;Thursday;2007;Mar;3
20070302;200703;2007-03-02;Friday;2007;Mar;3
20070303;200703;2007-03-03;Saturday;2007;Mar;3
20070304;200703;2007-03-04;Sunday;2007;Mar;3
20070305;200703;2007-03-05;Monday;2007;Mar;3
20070306;200703;2007-03-06;Tuesday;2007;Mar;3
20070307;200703;2007-03-07;Wednesday;2007;Mar;3
20070308;200703;2007-03-08;Thursday;2007;Mar;3
20070309;200703;2007-03-09;Friday;2007;Mar;3
20070310;200703;2007-03-10;Saturday;2007;Mar;3
20070311;200703;2007-03-11;Sunday;2007;Mar;3
20070312;200703;2007-03-12;Monday;2007;Mar;3
20070313;200703;2007-03-13;Tuesday;2007;Mar;3
20070314;200703;2007-03-14;Wednesday;2007;Mar;3
20070315;200703;2007-03-15;Thursday;2007;Mar;3
20070316;200703;2007-03-16;Friday;2007;Mar;3
20070317;200703;2007-03-17;Saturday;2007;Mar;3
20070318;200703;2007-03-18;Sunday;2007;Mar;3
20070319;200703;2007-03-19;Monday;2007;Mar;3
20070320;200703;2007-03-20;Tuesday;2007;Mar;3
20070321;200703;2007-03-21;Wednesday;2007;Mar;3
20070322;200703;2007-03-22;Thursday;2007;Mar;3
20070323;200703;2007-03-23;Friday;2007;Mar;3
20070324;200703;2007-03-24;Saturday;2007;Mar;3
20070325;200703;2007-03-25;Sunday;2007;Mar;3
20070326;200703;2007-03-26;Monday;2007;Mar;3
20070327;200703;2007-03-27;Tuesday;2007;Mar;3
20070328;200703;2007-03-28;Wednesday;2007;Mar;3
20070329;200703;2007-03-29;Thursday;2007;Mar;3
20070330;200703;2007-03-30;Friday;2007;Mar;3
20070331;200703;2007-03-31;Saturday;2007;Mar;3
20070401;200704;2007-04-01;Sunday;2007;Apr;4
20070402;200704;2007-04-02;Monday;2007;Apr;4
20070403;200704;2007-04-03;Tuesday;2007;Apr;4
20070404;200704;2007-04-04;Wednesday;2007;Apr;4
20070405;200704;2007-04-05;Thursday;2007;Apr;4
20070406;200704;2007-04-06;Friday;2007;Apr;4
20070407;200704;2007-04-07;Saturday;2007;Apr;4
20070408;200704;2007-04-08;Sunday;2007;Apr;4
20070409;200704;2007-04-09;Monday;2007;Apr;4
20070410;200704;2007-04-10;Tuesday;2007;Apr;4
20070411;200704;2007-04-11;Wednesday;2007;Apr;4
20070412;200704;2007-04-12;Thursday;2007;Apr;4
20070413;200704;2007-04-13;Friday;2007;Apr;4
20070414;200704;2007-04-14;Saturday;2007;Apr;4
20070415;200704;2007-04-15;Sunday;2007;Apr;4
20070416;200704;2007-04-16;Monday;2007;Apr;4
20070417;200704;2007-04-17;Tuesday;2007;Apr;4
20070418;200704;2007-04-18;Wednesday;2007;Apr;4
20070419;200704;2007-04-19;Thursday;2007;Apr;4
20070420;200704;2007-04-20;Friday;2007;Apr;4
20070421;200704;2007-04-21;Saturday;2007;Apr;4
20070422;200704;2007-04-22;Sunday;2007;Apr;4
20070423;200704;2007-04-23;Monday;2007;Apr;4
20070424;200704;2007-04-24;Tuesday;2007;Apr;4
20070425;200704;2007-04-25;Wednesday;2007;Apr;4
20070426;200704;2007-04-26;Thursday;2007;Apr;4
20070427;200704;2007-04-27;Friday;2007;Apr;4
20070428;200704;2007-04-28;Saturday;2007;Apr;4
20070429;200704;2007-04-29;Sunday;2007;Apr;4
20070430;200704;2007-04-30;Monday;2007;Apr;4
20070501;200705;2007-05-01;Tuesday;2007;May;5
20070502;200705;2007-05-02;Wednesday;2007;May;5
20070503;200705;2007-05-03;Thursday;2007;May;5
20070504;200705;2007-05-04;Friday;2007;May;5
20070505;200705;2007-05-05;Saturday;2007;May;5
20070506;200705;2007-05-06;Sunday;2007;May;5
20070507;200705;2007-05-07;Monday;2007;May;5
20070508;200705;2007-05-08;Tuesday;2007;May;5
20070509;200705;2007-05-09;Wednesday;2007;May;5
20070510;200705;2007-05-10;Thursday;2007;May;5
20070511;200705;2007-05-11;Friday;2007;May;5
20070512;200705;2007-05-12;Saturday;2007;May;5
20070513;200705;2007-05-13;Sunday;2007;May;5
20070514;200705;2007-05-14;Monday;2007;May;5
20070515;200705;2007-05-15;Tuesday;2007;May;5
20070516;200705;2007-05-16;Wednesday;2007;May;5
20070517;200705;2007-05-17;Thursday;2007;May;5
20070518;200705;2007-05-18;Friday;2007;May;5
20070519;200705;2007-05-19;Saturday;2007;May;5
20070520;200705;2007-05-20;Sunday;2007;May;5
20070521;200705;2007-05-21;Monday;2007;May;5
20070522;200705;2007-05-22;Tuesday;2007;May;5
20070523;200705;2007-05-23;Wednesday;2007;May;5
20070524;200705;2007-05-24;Thursday;2007;May;5
20070525;200705;2007-05-25;Friday;2007;May;5
20070526;200705;2007-05-26;Saturday;2007;May;5
20070527;200705;2007-05-27;Sunday;2007;May;5
20070528;200705;2007-05-28;Monday;2007;May;5
20070529;200705;2007-05-29;Tuesday;2007;May;5
20070530;200705;2007-05-30;Wednesday;2007;May;5
20070531;200705;2007-05-31;Thursday;2007;May;5
20070601;200706;2007-06-01;Friday;2007;Jun;6
20070602;200706;2007-06-02;Saturday;2007;Jun;6
20070603;200706;2007-06-03;Sunday;2007;Jun;6
20070604;200706;2007-06-04;Monday;2007;Jun;6
20070605;200706;2007-06-05;Tuesday;2007;Jun;6
20070606;200706;2007-06-06;Wednesday;2007;Jun;6
20070607;200706;2007-06-07;Thursday;2007;Jun;6
20070608;200706;2007-06-08;Friday;2007;Jun;6
20070609;200706;2007-06-09;Saturday;2007;Jun;6
20070610;200706;2007-06-10;Sunday;2007;Jun;6
20070611;200706;2007-06-11;Monday;2007;Jun;6
20070612;200706;2007-06-12;Tuesday;2007;Jun;6
20070613;200706;2007-06-13;Wednesday;2007;Jun;6
20070614;200706;2007-06-14;Thursday;2007;Jun;6
20070615;200706;2007-06-15;Friday;2007;Jun;6
20070616;200706;2007-06-16;Saturday;2007;Jun;6
20070617;200706;2007-06-17;Sunday;2007;Jun;6
20070618;200706;2007-06-18;Monday;2007;Jun;6
20070619;200706;2007-06-19;Tuesday;2007;Jun;6
20070620;200706;2007-06-20;Wednesday;2007;Jun;6
20070621;200706;2007-06-21;Thursday;2007;Jun;6
20070622;200706;2007-06-22;Friday;2007;Jun;6
20070623;200706;2007-06-23;Saturday;2007;Jun;6
20070624;200706;2007-06-24;Sunday;2007;Jun;6
20070625;200706;2007-06-25;Monday;2007;Jun;6
20070626;200706;2007-06-26;Tuesday;2007;Jun;6
20070627;200706;2007-06-27;Wednesday;2007;Jun;6
20070628;200706;2007-06-28;Thursday;2007;Jun;6
20070629;200706;2007-06-29;Friday;2007;Jun;6
20070630;200706;2007-06-30;Saturday;2007;Jun;6
20070701;200707;2007-07-01;Sunday;2007;Jul;7
20070702;200707;2007-07-02;Monday;2007;Jul;7
20070703;200707;2007-07-03;Tuesday;2007;Jul;7
20070704;200707;2007-07-04;Wednesday;2007;Jul;7
20070705;200707;2007-07-05;Thursday;2007;Jul;7
20070706;200707;2007-07-06;Friday;2007;Jul;7
20070707;200707;2007-07-07;Saturday;2007;Jul;7
20070708;200707;2007-07-08;Sunday;2007;Jul;7
20070709;200707;2007-07-09;Monday;2007;Jul;7
20070710;200707;2007-07-10;Tuesday;2007;Jul;7
20070711;200707;2007-07-11;Wednesday;2007;Jul;7
20070712;200707;2007-07-12;Thursday;2007;Jul;7
20070713;200707;2007-07-13;Friday;2007;Jul;7
20070714;200707;2007-07-14;Saturday;2007;Jul;7
20070715;200707;2007-07-15;Sunday;2007;Jul;7
20070716;200707;2007-07-16;Monday;2007;Jul;7
20070717;200707;2007-07-17;Tuesday;2007;Jul;7
20070718;200707;2007-07-18;Wednesday;2007;Jul;7
20070719;200707;2007-07-19;Thursday;2007;Jul;7
20070720;200707;2007-07-20;Friday;2007;Jul;7
20070721;200707;2007-07-21;Saturday;2007;Jul;7
20070722;200707;2007-07-22;Sunday;2007;Jul;7
20070723;200707;2007-07-23;Monday;2007;Jul;7
20070724;200707;2007-07-24;Tuesday;2007;Jul;7
20070725;200707;2007-07-25;Wednesday;2007;Jul;7
20070726;200707;2007-07-26;Thursday;2007;Jul;7
20070727;200707;2007-07-27;Friday;2007;Jul;7
20070728;200707;2007-07-28;Saturday;2007;Jul;7
20070729;200707;2007-07-29;Sunday;2007;Jul;7
20070730;200707;2007-07-30;Monday;2007;Jul;7
20070731;200707;2007-07-31;Tuesday;2007;Jul;7
20070801;200708;2007-08-01;Wednesday;2007;Aug;8
20070802;200708;2007-08-02;Thursday;2007;Aug;8
20070803;200708;2007-08-03;Friday;2007;Aug;8
20070804;200708;2007-08-04;Saturday;2007;Aug;8
20070805;200708;2007-08-05;Sunday;2007;Aug;8
20070806;200708;2007-08-06;Monday;2007;Aug;8
20070807;200708;2007-08-07;Tuesday;2007;Aug;8
